type,area,candidate,party,election_id,election
直轄市議員,新北市第6選舉區,陳錦錠,中國國民黨,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第6選舉區,邱烽堯,中國國民黨,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第6選舉區,李正皓,無,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第6選舉區,蔡明璋,新黨,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第6選舉區,金瑞龍,中國國民黨,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第6選舉區,游輝宂,中國國民黨,62053f77-0404-4885-a40e-1619acb5b862,新北市|第06選區
直轄市議員,新北市第7選舉區,許昭興,民主進步黨,62053f9a-9028-4e50-958d-1619acb5b862,新北市|第07選區
直轄市議員,新北市第7選舉區,羅文崇,民主進步黨,62053f9a-9028-4e50-958d-1619acb5b862,新北市|第07選區
直轄市議員,新北市第7選舉區,陳鴻源,中國國民黨,62053f9a-9028-4e50-958d-1619acb5b862,新北市|第07選區
直轄市議員,新北市第7選舉區,連斐璠,中國國民黨,62053f9a-9028-4e50-958d-1619acb5b862,新北市|第07選區
直轄市議員,新北市第7選舉區,蕭蒼澤,台灣維新,62053f9a-9028-4e50-958d-1619acb5b862,新北市|第07選區
直轄市議員,新北市第8選舉區,廖宜琨,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,簡元泰,無,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,黃永昌,中國國民黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,林銘仁,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,林金結,中國國民黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,張昭隆,台灣民眾黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,彭一書,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,陳世榮,無,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,高乃芸,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,卓冠廷,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,曾進益,民主進步黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,洪佳君,中國國民黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,蘇泓欽,無,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,王正,勞動黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,江怡臻,中國國民黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,呂家愷,中國國民黨,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第8選舉區,歐金獅,無,62053fed-47d8-4d7d-ad8b-1619acb5b862,新北市|第08選區
直轄市議員,新北市第9選舉區,張凱鈞,台灣民眾黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,陳乃瑜,民主進步黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,陳永福,民主進步黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,金中玉,無黨團結聯盟,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,陳儀君,中國國民黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,黃心華,中國國民黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第9選舉區,劉哲彰,中國國民黨,62053fd1-2334-428b-8653-1619acb5b862,新北市|第09選區
直轄市議員,新北市第10選舉區,林裔綺,民主進步黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第10選舉區,蕭敬嚴,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,張錦豪,民主進步黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,周雅玲,民主進步黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,白珮茹,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,廖先翔,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,彭立信,台灣民眾黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第11選舉區,黃瑞傳,無,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,楊春妹,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,蘇錦雄Paylang.Caya,民主進步黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,吳國譽La.Is.Amid,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,楊曉君,無,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,宋雨蓁Nikar‧Falong,無,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,林霈宸,新黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,藞妏.尼卡兒,無,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第12選舉區,達佶祐.卡造Takiyo.Kacaw,台灣民眾黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第13選舉區,楊萬金,無,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第13選舉區,馬見Lahuy.Ipin,無黨團結聯盟,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第13選舉區,林家豪,台灣民眾黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,新北市第13選舉區,何應明,中國國民黨,62054012-8d18-43a0-af3f-1619acb5b862,新北市|第01選區
直轄市議員,桃園市第1選舉區,黃婉如,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,于北辰,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,陳美梅,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,李曉鐘,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,羅岳峰,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,呂儀恬,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,李柏瑟,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,余信憲,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,黃成峻,台灣民眾黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,張凱翔,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,官正平,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,張碩芳,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,詹江村,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,林政賢,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,李光達,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,黃瓊慧,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,朱智菁,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,黃家齊,民主進步黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,彭沛妤,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,凌濤,中國國民黨,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,簡智翔,時代力量,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,袁慧心,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,陳品杰,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,黃進仕,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,藍士博,台灣基進,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,沈佩玲,小民參政歐巴桑聯盟,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第1選舉區,連俊男,無,620536da-6840-44c5-8705-1619acb5b862,桃園市|第01選區
直轄市議員,桃園市第2選舉區,陳葦澤,時代力量,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,牛煦庭,無,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,陳泓維,無,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,陳雅倫,民主進步黨,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,李宗豪,民主進步黨,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,黃偉群,無,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,簡僑亨,台灣民眾黨,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,林明義,中國國民黨,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第2選舉區,孫韻璇,中國國民黨,6205370f-1914-40a7-8581-1619acb5b862,桃園市|第02選區
直轄市議員,桃園市第3選舉區,呂宇晟,時代力量,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,蔡永芳,民主進步黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,朱珍瑤,中國國民黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,呂林小鳳,民主進步黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,楊朝偉,中國國民黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,張碩芬,中國國民黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,邱述文,無,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,許家睿,民主進步黨,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,段樹文,無,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,趙宏勳,無,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第3選舉區,伍世文,無,62053715-d770-45f1-8ff9-1619acb5b862,桃園市|第03選區
直轄市議員,桃園市第4選舉區,林志評,無,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,黃國晏,台灣民眾黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,劉勝全,民主進步黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,許清順,民主進步黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,徐鈺雯,時代力量,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,郭麗華,民主進步黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,張桂綿,中國國民黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,余適霖,無,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,錢龍,中國國民黨,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第4選舉區,林宥辰,無,62053705-3518-4a68-a4df-1619acb5b862,桃園市|第04選區
直轄市議員,桃園市第5選舉區,游吾和,民主進步黨,6205370c-9f4c-40ff-a5e1-1619acb5b862,桃園市|第05選區
直轄市議員,桃園市第5選舉區,林清松,無,6205370c-9f4c-40ff-a5e1-1619acb5b862,桃園市|第05選區
直轄市議員,桃園市第5選舉區,徐其萬,中國國民黨,6205370c-9f4c-40ff-a5e1-1619acb5b862,桃園市|第05選區
直轄市議員,桃園市第6選舉區,陳治文,民主進步黨,620536f8-133c-41aa-9a01-1619acb5b862,桃園市|第06選區
直轄市議員,桃園市第6選舉區,李柏坊,中國國民黨,620536f8-133c-41aa-9a01-1619acb5b862,桃園市|第06選區
直轄市議員,桃園市第6選舉區,徐慈檉,台灣民眾黨,620536f8-133c-41aa-9a01-1619acb5b862,桃園市|第06選區
直轄市議員,桃園市第7選舉區,林佳瑋,時代力量,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,梁為超,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,簡維成,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,毛嘉慶,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,張曉昀,民主進步黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,彭俊豪,民主進步黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,林昭印,台灣民眾黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,吳正吉,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,游智彬,新黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,葉明月,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,邱奕勝,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,徐景文,民主進步黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,黃柏儒,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,黃崇真,民主進步黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,魏筠,民主進步黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,楊翊堂,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,劉安祺,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,劉曾玉春,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,謝美英,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,邱仁德,無,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,吳嘉和,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,李荳芽,小民參政歐巴桑聯盟,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第7選舉區,謝克洋,中國國民黨,620536e9-a56c-41cd-bdd6-1619acb5b862,桃園市|第07選區
直轄市議員,桃園市第8選舉區,楊家俍,民主進步黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,高宇彥,無,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,曾姸潔,台灣民眾黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,劉仁照,民主進步黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,王珮毓,民主進步黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,黃敬平,中國國民黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,陳韋曄,中國國民黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,舒翠玲,中國國民黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,劉邦鉉,無,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,陳羽凡,中國國民黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,黃永欽,綠黨,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第8選舉區,朱哲成,時代力量,62053724-56ac-45aa-a4f5-1619acb5b862,桃園市|第08選區
直轄市議員,桃園市第9選舉區,蕭立妍,民主進步黨,620536fd-d018-4f47-9e60-1619acb5b862,桃園市|第09選區
直轄市議員,桃園市第9選舉區,張清俊,台灣民眾黨,620536fd-d018-4f47-9e60-1619acb5b862,桃園市|第09選區
直轄市議員,桃園市第9選舉區,鄭淑方,民主進步黨,620536fd-d018-4f47-9e60-1619acb5b862,桃園市|第09選區
直轄市議員,桃園市第9選舉區,周玉琴,中國國民黨,620536fd-d018-4f47-9e60-1619acb5b862,桃園市|第09選區
